id,label
28096,deal_rejected
19248,counter_proposed
15006,deal_rejected
4767,counter_proposed
23745,counter_proposed
28797,deal_accepted
18377,timeout
28679,deal_accepted
16396,counter_proposed
29646,counter_proposed
6628,deal_rejected
3485,deal_accepted
10291,deal_accepted
762,deal_accepted
2223,counter_proposed
7617,timeout
24593,deal_rejected
20311,deal_rejected
167,timeout
3095,counter_proposed
20382,deal_rejected
29413,counter_proposed
15708,deal_accepted
24797,timeout
28824,counter_proposed
2641,deal_accepted
19254,deal_rejected
21794,counter_proposed
12640,counter_proposed
29415,deal_accepted
752,counter_proposed
26530,counter_proposed
26584,deal_accepted
1509,deal_accepted
19267,counter_proposed
5793,deal_rejected
13941,deal_rejected
21814,timeout
16454,deal_accepted
9453,counter_proposed
24889,timeout
24753,deal_accepted
14082,counter_proposed
7857,deal_rejected
25896,deal_accepted
15886,counter_proposed
28710,timeout
28100,timeout
18688,counter_proposed
29371,timeout
27401,deal_accepted
17612,deal_accepted
13571,deal_rejected
19034,deal_rejected
10850,counter_proposed
14991,deal_rejected
16115,counter_proposed
27985,counter_proposed
18035,deal_accepted
18540,deal_rejected
16600,deal_rejected
17805,deal_accepted
29603,counter_proposed
28576,deal_rejected
26669,counter_proposed
20447,timeout
366,counter_proposed
10404,counter_proposed
16215,timeout
20112,deal_accepted
20600,deal_accepted
11789,counter_proposed
15170,counter_proposed
28760,deal_rejected
10610,counter_proposed
12532,counter_proposed
14579,deal_accepted
24569,deal_rejected
21571,counter_proposed
22865,deal_accepted
29406,timeout
432,timeout
28296,deal_accepted
26370,timeout
5782,timeout
25091,deal_rejected
11748,deal_rejected
19159,timeout
26784,counter_proposed
19752,deal_rejected
4857,deal_rejected
29686,counter_proposed
21241,counter_proposed
18724,deal_accepted
12907,timeout
8839,deal_rejected
29501,timeout
14301,counter_proposed
21595,counter_proposed
9192,deal_accepted
18950,deal_accepted
24551,deal_accepted
11718,deal_rejected
23274,timeout
17511,deal_accepted
4525,deal_rejected
5486,deal_rejected
4803,deal_accepted
20826,deal_rejected
1410,deal_accepted
23355,deal_accepted
28159,counter_proposed
3302,deal_accepted
12910,deal_accepted
26745,counter_proposed
23083,timeout
16714,deal_accepted
22765,counter_proposed
16925,timeout
7233,counter_proposed
4636,timeout
5092,timeout
13887,deal_accepted
11454,counter_proposed
8500,deal_accepted
22664,timeout
15361,timeout
29673,timeout
14610,deal_accepted
12318,counter_proposed
19404,timeout
9865,deal_accepted
12964,deal_rejected
11926,deal_accepted
14094,deal_accepted
25208,deal_rejected
19112,counter_proposed
1406,deal_accepted
3836,counter_proposed
23050,counter_proposed
15685,deal_accepted
18715,deal_accepted
10235,deal_rejected
26599,deal_rejected
21478,timeout
25262,timeout
4202,timeout
24772,timeout
24190,deal_accepted
18575,counter_proposed
7330,deal_rejected
1632,timeout
22115,deal_accepted
8789,deal_rejected
9519,deal_accepted
12872,counter_proposed
11280,deal_accepted
26188,deal_accepted
12109,timeout
12302,deal_rejected
6295,counter_proposed
27182,deal_rejected
7453,counter_proposed
25867,deal_accepted
6213,deal_accepted
23257,timeout
27840,deal_rejected
1404,counter_proposed
20860,deal_rejected
9968,deal_rejected
8978,deal_accepted
14278,deal_rejected
20035,counter_proposed
13086,deal_accepted
19990,deal_accepted
13252,deal_rejected
18232,timeout
4052,deal_accepted
28019,timeout
2,deal_rejected
12819,timeout
6063,timeout
9901,counter_proposed
16352,timeout
10424,deal_accepted
22438,deal_rejected
25776,deal_accepted
17906,deal_rejected
5811,deal_rejected
11781,counter_proposed
7421,counter_proposed
7290,deal_accepted
3394,counter_proposed
7088,counter_proposed
1682,deal_accepted
12988,counter_proposed
10007,deal_rejected
823,deal_rejected
2547,timeout
18610,counter_proposed
17054,counter_proposed
7182,counter_proposed
7614,counter_proposed
18492,counter_proposed
10784,counter_proposed
17978,deal_accepted
4564,deal_accepted
8534,counter_proposed
17670,timeout
4889,deal_rejected
27413,deal_accepted
27642,timeout
20980,timeout
22980,deal_accepted
17273,deal_rejected
15229,counter_proposed
21911,deal_accepted
26318,counter_proposed
22934,timeout
23462,deal_accepted
27970,deal_accepted
21501,counter_proposed
20173,counter_proposed
26012,timeout
13042,counter_proposed
4987,deal_rejected
7776,timeout
15193,timeout
5652,counter_proposed
21185,deal_rejected
25909,counter_proposed
12722,deal_rejected
26968,counter_proposed
4414,timeout
13008,counter_proposed
27042,deal_accepted
29796,timeout
3805,deal_accepted
5892,timeout
4381,counter_proposed
17373,deal_accepted
21105,deal_accepted
5440,deal_rejected
9155,deal_accepted
23552,deal_accepted
21059,deal_rejected
8275,counter_proposed
12482,deal_rejected
18846,deal_rejected
18138,timeout
13927,deal_accepted
8259,deal_rejected
23888,deal_rejected
24305,deal_accepted
6773,deal_rejected
26251,deal_accepted
20006,timeout
11389,deal_accepted
404,deal_rejected
12682,deal_rejected
13519,deal_accepted
12253,deal_rejected
8793,deal_accepted
6285,deal_accepted
8628,deal_rejected
18031,deal_accepted
29499,deal_accepted
11072,deal_rejected
14478,counter_proposed
2911,counter_proposed
24112,deal_accepted
7585,deal_rejected
12353,deal_rejected
10528,deal_rejected
24379,timeout
18301,timeout
18496,deal_accepted
7415,counter_proposed
29708,deal_rejected
22375,deal_accepted
17539,deal_accepted
28349,deal_rejected
7613,counter_proposed
10981,timeout
477,deal_rejected
1458,timeout
26602,counter_proposed
6260,deal_accepted
645,counter_proposed
23184,deal_rejected
23446,deal_rejected
17111,deal_accepted
5997,deal_accepted
28562,deal_rejected
2553,deal_accepted
18700,timeout
12383,deal_accepted
15174,deal_accepted
29845,deal_rejected
5353,counter_proposed
5770,timeout
5860,counter_proposed
7672,deal_accepted
208,deal_accepted
2237,deal_accepted
23364,timeout
28102,deal_accepted
18350,deal_accepted
5322,deal_accepted
27154,deal_accepted
7244,deal_rejected
17483,counter_proposed
4246,timeout
28623,counter_proposed
28152,timeout
25065,counter_proposed
29143,counter_proposed
7766,deal_accepted
15532,timeout
10568,timeout
9990,counter_proposed
6643,counter_proposed
8074,timeout
757,deal_accepted
15317,deal_rejected
17852,counter_proposed
3723,deal_rejected
9196,counter_proposed
15691,deal_accepted
9834,timeout
9965,deal_rejected
11170,deal_rejected
16223,deal_rejected
15344,deal_accepted
11256,counter_proposed
11457,deal_accepted
19470,deal_rejected
3939,deal_accepted
23115,deal_rejected
4021,deal_rejected
29285,deal_rejected
26940,timeout
7880,deal_rejected
13711,deal_rejected
10846,deal_accepted
8218,timeout
11119,counter_proposed
516,deal_rejected
16656,counter_proposed
12860,counter_proposed
7263,timeout
11661,counter_proposed
19661,timeout
18253,timeout
13210,counter_proposed
20386,counter_proposed
28121,deal_rejected
5348,deal_rejected
15980,deal_accepted
4768,deal_accepted
14878,counter_proposed
1844,deal_accepted
12356,timeout
25090,timeout
12769,deal_rejected
29288,deal_accepted
23846,timeout
3409,counter_proposed
14168,deal_accepted
12243,deal_accepted
28572,deal_accepted
25304,timeout
20292,deal_accepted
13448,deal_accepted
16889,deal_accepted
213,deal_accepted
29805,deal_accepted
10488,deal_accepted
6602,deal_rejected
16620,deal_accepted
14203,counter_proposed
21923,deal_rejected
23298,timeout
20593,timeout
10386,deal_accepted
10529,deal_rejected
15430,timeout
17361,counter_proposed
17219,deal_accepted
23268,deal_accepted
8374,counter_proposed
11760,deal_accepted
9003,deal_rejected
11874,timeout
9766,counter_proposed
19363,deal_rejected
11080,deal_rejected
2531,timeout
21347,deal_rejected
24358,counter_proposed
795,deal_rejected
28459,deal_accepted
24025,deal_rejected
26288,deal_accepted
9292,deal_accepted
15385,deal_rejected
3426,counter_proposed
19932,deal_accepted
2154,deal_rejected
26682,timeout
13452,deal_rejected
27810,counter_proposed
20200,deal_accepted
6002,deal_accepted
10638,deal_rejected
973,deal_accepted
7208,deal_rejected
9906,deal_rejected
13624,deal_rejected
7535,deal_accepted
27742,counter_proposed
28503,deal_rejected
20610,deal_rejected
6649,deal_rejected
29447,timeout
27574,timeout
16966,timeout
24393,counter_proposed
17853,deal_rejected
9521,timeout
13434,counter_proposed
15332,counter_proposed
19966,deal_accepted
21790,counter_proposed
12385,deal_accepted
29826,deal_accepted
1185,deal_accepted
19231,counter_proposed
29839,counter_proposed
1252,timeout
22719,deal_rejected
7682,deal_accepted
24061,deal_accepted
7620,deal_rejected
5817,timeout
3602,counter_proposed
10713,deal_rejected
43,timeout
27442,deal_accepted
21916,deal_accepted
5441,timeout
8850,deal_rejected
16141,deal_accepted
9485,counter_proposed
3574,timeout
28374,deal_accepted
10956,deal_rejected
22860,deal_accepted
11172,deal_accepted
13276,deal_accepted
12535,timeout
17801,deal_rejected
15393,deal_rejected
22470,deal_accepted
6942,deal_accepted
1937,deal_accepted
23741,counter_proposed
27945,timeout
15628,counter_proposed
20714,deal_rejected
21138,deal_rejected
11690,deal_rejected
22718,timeout
7544,counter_proposed
3946,deal_rejected
26880,counter_proposed
11057,counter_proposed
24550,deal_accepted
11201,counter_proposed
1304,deal_accepted
23261,deal_rejected
10724,deal_rejected
5002,deal_accepted
20824,deal_accepted
4894,deal_rejected
15565,counter_proposed
6124,deal_accepted
8999,counter_proposed
18211,deal_accepted
26579,deal_accepted
6582,deal_rejected
17522,timeout
1430,counter_proposed
28650,timeout
18281,deal_rejected
9783,counter_proposed
9956,deal_accepted
6308,deal_rejected
24137,counter_proposed
18907,timeout
18406,timeout
26656,deal_rejected
22085,deal_accepted
26865,counter_proposed
24574,counter_proposed
19890,timeout
21744,deal_accepted
17779,deal_accepted
10453,deal_accepted
6090,deal_accepted
10780,deal_rejected
18105,deal_rejected
17582,counter_proposed
25266,deal_rejected
10240,deal_accepted
18411,deal_accepted
1359,deal_accepted
14236,timeout
25108,timeout
880,timeout
22210,deal_rejected
4634,counter_proposed
7093,timeout
25268,deal_rejected
9925,deal_accepted
2543,deal_rejected
19191,deal_accepted
16645,timeout
25023,deal_rejected
17172,deal_rejected
25928,deal_accepted
17762,deal_accepted
29041,deal_rejected
16406,deal_accepted
32,deal_accepted
2222,timeout
4846,deal_rejected
9764,deal_rejected
11594,counter_proposed
1640,timeout
20691,deal_accepted
3886,deal_rejected
24640,counter_proposed
1856,deal_accepted
7335,deal_rejected
3684,counter_proposed
6569,deal_accepted
26707,deal_rejected
5360,deal_rejected
11065,counter_proposed
21848,deal_accepted
19027,deal_accepted
2808,timeout
23371,deal_rejected
22251,deal_rejected
16500,deal_rejected
26588,counter_proposed
24737,counter_proposed
12449,deal_accepted
10737,counter_proposed
4947,timeout
25134,deal_accepted
28422,timeout
6111,counter_proposed
15016,deal_rejected
12058,counter_proposed
17053,timeout
3853,counter_proposed
19315,deal_accepted
11888,counter_proposed
26833,deal_accepted
7608,deal_rejected
26054,deal_accepted
21047,timeout
2392,counter_proposed
20902,counter_proposed
26660,deal_rejected
24421,counter_proposed
16173,counter_proposed
17411,counter_proposed
16561,deal_accepted
14475,deal_accepted
11068,counter_proposed
18055,counter_proposed
29533,deal_rejected
12338,counter_proposed
21367,deal_accepted
18133,deal_accepted
4549,deal_accepted
1715,counter_proposed
3401,deal_rejected
25026,counter_proposed
8039,timeout
4301,deal_accepted
1154,counter_proposed
1129,deal_rejected
29916,counter_proposed
29042,counter_proposed
28320,deal_accepted
11416,deal_rejected
11747,timeout
14723,deal_accepted
4668,deal_accepted
28117,deal_accepted
12944,deal_rejected
16032,counter_proposed
28634,deal_accepted
2324,deal_accepted
29821,counter_proposed
7110,deal_rejected
14867,counter_proposed
12609,timeout
24265,timeout
18595,deal_accepted
10414,deal_rejected
19472,counter_proposed
10430,counter_proposed
27712,deal_accepted
25252,deal_accepted
27728,counter_proposed
14935,deal_accepted
27277,counter_proposed
14618,counter_proposed
22806,counter_proposed
20951,deal_accepted
26008,deal_accepted
2092,timeout
15397,deal_rejected
13121,counter_proposed
27818,counter_proposed
27469,timeout
21103,deal_rejected
19897,counter_proposed
27867,deal_accepted
12698,deal_accepted
6933,deal_rejected
2721,timeout
12517,counter_proposed
12155,deal_accepted
9667,deal_rejected
4505,counter_proposed
22279,timeout
4231,timeout
9142,deal_rejected
3456,counter_proposed
14253,counter_proposed
27651,counter_proposed
5629,deal_accepted
3163,timeout
10997,deal_rejected
22619,deal_accepted
299,deal_accepted
1965,counter_proposed
12584,counter_proposed
24776,deal_rejected
20476,deal_accepted
26541,counter_proposed
4355,counter_proposed
25781,deal_rejected
24098,deal_accepted
16018,deal_accepted
1391,deal_rejected
20585,deal_accepted
12971,timeout
14295,deal_accepted
17041,counter_proposed
6021,deal_accepted
15432,deal_accepted
5804,deal_accepted
4543,deal_accepted
21348,deal_rejected
5815,deal_accepted
18176,deal_accepted
23834,deal_rejected
29498,counter_proposed
24024,deal_rejected
11222,deal_accepted
170,deal_rejected
6400,deal_accepted
2249,deal_accepted
11110,deal_rejected
21982,deal_accepted
17372,deal_rejected
21883,deal_accepted
12258,timeout
8512,deal_rejected
9690,deal_rejected
22661,counter_proposed
4735,deal_accepted
5304,deal_rejected
2339,deal_accepted
18870,deal_rejected
22573,deal_accepted
16494,deal_accepted
1959,counter_proposed
14631,counter_proposed
17142,counter_proposed
1115,deal_rejected
14695,deal_rejected
25556,deal_accepted
7241,deal_accepted
12351,deal_accepted
25339,timeout
20515,deal_accepted
12307,counter_proposed
20772,deal_accepted
27562,deal_rejected
15132,deal_rejected
11839,deal_rejected
17396,counter_proposed
3351,counter_proposed
14069,deal_rejected
18119,deal_rejected
3112,deal_accepted
5657,timeout
7478,deal_rejected
29861,deal_accepted
15475,deal_rejected
14098,deal_accepted
23961,timeout
29259,counter_proposed
13408,deal_rejected
13458,deal_accepted
11522,timeout
5090,deal_accepted
26854,counter_proposed
1559,deal_rejected
10689,counter_proposed
24785,timeout
29901,counter_proposed
10643,deal_accepted
26317,timeout
15260,deal_accepted
18704,counter_proposed
27520,deal_accepted
29588,counter_proposed
8358,deal_rejected
6615,deal_accepted
4945,counter_proposed
11187,deal_accepted
15717,deal_rejected
8771,deal_rejected
1397,deal_rejected
17350,deal_rejected
21625,counter_proposed
10026,counter_proposed
17038,counter_proposed
7299,deal_rejected
16881,deal_rejected
10595,deal_accepted
2194,counter_proposed
28771,counter_proposed
27107,deal_accepted
29402,deal_rejected
1454,deal_accepted
28502,counter_proposed
11252,deal_rejected
3300,deal_rejected
26206,counter_proposed
19579,timeout
12280,counter_proposed
20667,timeout
13681,deal_accepted
25380,deal_rejected
22941,deal_accepted
11327,deal_accepted
16636,counter_proposed
18167,deal_accepted
10715,deal_rejected
16613,timeout
6808,timeout
25227,deal_accepted
17859,counter_proposed
11260,counter_proposed
17363,deal_rejected
10960,timeout
440,counter_proposed
8647,deal_accepted
22247,timeout
29294,timeout
20393,deal_accepted
5472,deal_accepted
28631,deal_accepted
27659,deal_rejected
25541,deal_accepted
26678,counter_proposed
20675,timeout
16031,deal_accepted
10971,deal_rejected
19600,timeout
11756,timeout
5276,deal_accepted
11330,counter_proposed
6161,deal_accepted
6681,deal_accepted
26233,deal_accepted
19448,deal_rejected
3982,deal_rejected
26456,deal_rejected
11338,deal_accepted
18542,deal_accepted
21778,deal_accepted
18852,counter_proposed
20822,counter_proposed
19500,counter_proposed
20581,counter_proposed
27620,deal_rejected
25795,counter_proposed
10739,deal_accepted
27600,counter_proposed
14531,counter_proposed
22617,deal_rejected
17749,counter_proposed
25515,deal_accepted
25635,timeout
21122,deal_accepted
17292,timeout
11503,deal_accepted
11663,deal_rejected
3116,deal_accepted
972,counter_proposed
7791,deal_rejected
24346,timeout
11734,timeout
3532,timeout
10927,deal_rejected
28587,deal_accepted
237,counter_proposed
17307,timeout
9410,counter_proposed
4712,counter_proposed
16993,counter_proposed
5590,counter_proposed
24610,deal_accepted
29840,counter_proposed
4044,timeout
28166,deal_rejected
2453,deal_accepted
13942,counter_proposed
13084,deal_accepted
7899,counter_proposed
25699,counter_proposed
20251,deal_rejected
22222,counter_proposed
1891,counter_proposed
23108,deal_accepted
27213,timeout
25831,counter_proposed
20553,deal_accepted
6225,timeout
27294,deal_accepted
29899,timeout
873,deal_accepted
8312,deal_rejected
3772,timeout
4813,timeout
2447,deal_rejected
997,deal_accepted
2990,deal_rejected
23130,counter_proposed
15749,counter_proposed
27914,deal_rejected
279,deal_rejected
14767,deal_rejected
253,deal_rejected
8190,deal_accepted
12249,deal_accepted
24050,deal_rejected
22577,timeout
4058,deal_rejected
1348,deal_rejected
26030,deal_rejected
3837,deal_accepted
6674,counter_proposed
25506,counter_proposed
12092,timeout
2851,deal_rejected
1921,counter_proposed
18821,counter_proposed
18775,counter_proposed
4868,counter_proposed
20067,deal_rejected
15025,deal_accepted
6330,timeout
28259,counter_proposed
16493,counter_proposed
20372,deal_rejected
6132,deal_rejected
26803,counter_proposed
6728,counter_proposed
15648,timeout
19930,deal_accepted
28965,deal_accepted
8778,deal_rejected
13420,counter_proposed
21013,timeout
22477,deal_accepted
28669,deal_accepted
26740,counter_proposed
18825,deal_accepted
4277,deal_accepted
20168,counter_proposed
5645,deal_accepted
938,deal_accepted
14816,deal_accepted
10321,counter_proposed
4061,counter_proposed
24280,counter_proposed
5102,deal_rejected
2007,timeout
17502,deal_accepted
10170,deal_accepted
3206,deal_rejected
11775,deal_rejected
10673,counter_proposed
6817,deal_rejected
16465,timeout
8459,timeout
11520,deal_accepted
4650,deal_rejected
27752,timeout
25626,deal_rejected
14746,deal_rejected
18621,counter_proposed
19464,deal_accepted
25976,counter_proposed
18219,deal_rejected
21140,counter_proposed
22216,deal_accepted
26777,counter_proposed
21727,deal_rejected
24542,deal_accepted
21408,deal_rejected
10451,deal_rejected
21247,deal_accepted
21544,timeout
5671,deal_accepted
13965,counter_proposed
24752,deal_rejected
25118,counter_proposed
21498,counter_proposed
11156,counter_proposed
27491,deal_accepted
22299,counter_proposed
28949,deal_accepted
10257,timeout
18146,deal_rejected
23444,counter_proposed
2430,deal_accepted
12744,deal_accepted
27371,counter_proposed
17866,counter_proposed
22428,timeout
29540,deal_rejected
23410,deal_rejected
22966,deal_accepted
2644,deal_accepted
2688,deal_accepted
878,counter_proposed
27952,timeout
5393,counter_proposed
10303,timeout
17809,deal_accepted
2853,deal_rejected
12008,counter_proposed
14924,deal_accepted
29161,deal_rejected
19598,deal_rejected
21575,timeout
6435,deal_accepted
27605,timeout
20724,counter_proposed
23087,deal_accepted
4604,counter_proposed
8561,deal_accepted
22942,deal_accepted
6438,deal_accepted
1094,timeout
3713,counter_proposed
18127,deal_rejected
7212,deal_accepted
26259,timeout
15113,deal_accepted
1317,deal_rejected
16550,timeout
20460,deal_accepted
14118,timeout
24864,deal_accepted
16157,deal_accepted
16437,deal_rejected
13634,deal_accepted
308,timeout
18189,counter_proposed
14968,counter_proposed
6703,deal_rejected
3590,deal_accepted
7767,counter_proposed
1184,counter_proposed
13258,counter_proposed
29421,deal_rejected
25890,deal_accepted
29417,deal_accepted
18463,deal_rejected
16867,timeout
28124,deal_rejected
19187,counter_proposed
4769,deal_rejected
13170,timeout
20427,deal_rejected
19910,deal_accepted
25234,deal_accepted
2587,deal_accepted
3610,deal_accepted
11216,counter_proposed
3818,counter_proposed
27056,timeout
25381,deal_accepted
25019,counter_proposed
15668,deal_rejected
13978,deal_accepted
21197,timeout
17340,deal_rejected
17091,deal_accepted
7117,counter_proposed
7981,timeout
3230,deal_accepted
3268,timeout
10754,deal_accepted
3742,timeout
14051,deal_accepted
2513,deal_rejected
22314,counter_proposed
14847,counter_proposed
12181,deal_accepted
11636,counter_proposed
6664,deal_rejected
16910,counter_proposed
4908,timeout
11729,deal_rejected
18494,timeout
11810,deal_accepted
7726,deal_accepted
11374,counter_proposed
9307,timeout
8910,counter_proposed
8680,timeout
23343,deal_rejected
27816,counter_proposed
25816,counter_proposed
26708,deal_accepted
11143,deal_rejected
18057,timeout
9477,deal_accepted
5975,deal_rejected
5717,timeout
9115,counter_proposed
25786,deal_accepted
21341,timeout
26600,deal_rejected
18155,counter_proposed
15309,deal_accepted
12795,deal_accepted
3064,deal_rejected
23042,timeout
2399,deal_accepted
19308,timeout
18143,deal_accepted
28293,timeout
1429,counter_proposed
6115,counter_proposed
19323,timeout
25328,deal_accepted
1744,counter_proposed
21361,counter_proposed
13341,counter_proposed
9966,counter_proposed
2817,counter_proposed
8642,timeout
27461,deal_accepted
27576,timeout
6667,counter_proposed
4256,deal_accepted
26876,deal_rejected
20853,deal_rejected
19886,deal_accepted
3287,counter_proposed
9441,counter_proposed
20747,counter_proposed
5269,timeout
26851,deal_rejected
12710,deal_rejected
17267,deal_rejected
2251,counter_proposed
7475,counter_proposed
17482,timeout
16471,counter_proposed
16866,deal_rejected
12327,deal_accepted
24123,timeout
706,deal_accepted
24422,deal_rejected
3567,timeout
25122,deal_accepted
19771,counter_proposed
18862,timeout
5045,deal_accepted
18743,deal_accepted
11424,counter_proposed
18940,deal_rejected
11938,counter_proposed
18629,counter_proposed
1175,counter_proposed
16991,counter_proposed
5667,deal_rejected
11516,deal_rejected
26606,counter_proposed
29672,timeout
22981,deal_accepted
25697,deal_rejected
6754,deal_accepted
24085,deal_accepted
19437,deal_rejected
9969,deal_accepted
20136,deal_accepted
5487,deal_accepted
6006,deal_accepted
12520,counter_proposed
3885,deal_rejected
29441,deal_rejected
27931,deal_rejected
17799,timeout
22413,deal_accepted
5556,deal_accepted
6511,deal_rejected
8696,deal_rejected
22496,counter_proposed
27045,deal_rejected
6143,counter_proposed
984,deal_accepted
28855,timeout
6222,deal_accepted
19341,timeout
27572,timeout
15136,deal_rejected
23090,deal_rejected
29644,counter_proposed
4150,deal_accepted
27346,deal_accepted
21352,timeout
26636,deal_rejected
15541,deal_rejected
13852,counter_proposed
15720,timeout
20655,deal_accepted
8837,timeout
7576,deal_rejected
13663,deal_rejected
18053,deal_rejected
5883,counter_proposed
24532,deal_rejected
21855,deal_accepted
15535,timeout
27194,deal_rejected
14919,counter_proposed
20474,deal_rejected
25230,deal_accepted
23988,counter_proposed
25845,deal_accepted
27376,deal_accepted
25931,timeout
22103,deal_accepted
11024,deal_accepted
22638,deal_accepted
20258,counter_proposed
18495,deal_accepted
5699,counter_proposed
25740,timeout
13337,counter_proposed
5530,deal_rejected
23430,counter_proposed
15887,deal_accepted
11437,deal_rejected
10793,deal_accepted
22374,counter_proposed
19420,deal_accepted
9621,deal_accepted
19392,counter_proposed
4263,deal_rejected
13972,deal_rejected
29652,deal_accepted
16357,counter_proposed
18742,counter_proposed
23045,deal_rejected
28283,timeout
18438,counter_proposed
11596,deal_accepted
15369,deal_rejected
3832,deal_rejected
4028,deal_rejected
6293,deal_accepted
17282,counter_proposed
264,deal_accepted
6935,counter_proposed
29996,deal_rejected
20974,deal_accepted
28389,counter_proposed
20078,deal_accepted
28569,counter_proposed
21041,timeout
15084,counter_proposed
